(l, gamma, r) = (7, 2, 2)

11; 4; 5; x^5 + u^2*x^3 + x^2 + u*x + u^2; 12; [ 0, 0, 0, 0, 0 ]; [ 33, 33, 33, 33, 33, 33, 33, 33 ]; [ 2, 3, 4, 5, 7, 8, 9, 10 ]; 8
11; 4; 5; x^5 + x^2 + u^2; 12; [ 0, 0, 0, 0, 0 ]; [ 33, 33, 33033, 33033 ]; [ 2, 3, 7, 8 ]; 4
11; 4; 5; x^5 + x^2 + u; 12; [ 0, 0, 0, 0, 0 ]; [ 33, 33, 33033, 33033 ]; [ 2, 3, 7, 8 ]; 4
11; 4; 5; x^5 + x^2 + 1; 12; [ 0, 0, 0, 0, 0 ]; [ 33, 33, 33033, 33033 ]; [ 2, 3, 7, 8 ]; 4



(l, gamma, r) = (11, 10, 5)

11; 2; 10; x^5 + x^2 + 1; 2; [ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ]; [ 33, 33033 ]; [ 3, 7 ]; 2
11; 2; 10; x^5 + x^3 + x^2 + x + 1; 2; [ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ]; [ 33, 33, 33, 33 ]; [ 3, 5, 7, 9 ]; 4
11; 2; 10; x^5 + x^3 + 1; 2; [ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ]; [ 33, 33033 ]; [ 3, 7 ]; 2



(l, gamma, r) = (13, 3, 3)

13; 3; 3; x^3 + 2*x + 1; 2; [ 0, 0, 0 ]; [ 1027, 1027 ]; [ 2, 3 ]; 2
13; 3; 3; x^3 + x^2 + 2; 6; [ 0, 1, 0 ]; [ 2, 2, 26, 6162 ]; [ 2, 5 ]; 2



(l, gamma, r) = (13, 4, 4)

13; 5; 4; x^4 + x^2 + 2*x + 2; 20; [ 0, 1, 1, 0 ]; [ 52, 52, 1644234124 ]; [ 2, 6, 10 ]; 3 (isolated data point, then Magma ran out of memory)
Only vanishing sequences in [[ 0, 0, 0, 0 ]]
13; 5; 4; x^4 + x^2 + 2; 10; [ 0, 0, 0, 0 ]; [ 26, 26, 26, 26, 26, 26, 26, 26, 26 ]; [ 2, 3, 4, 6, 7, 8, 10, 11, 12 ]; 9

